created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2024-04-14T19:51:02+00:00,49,-0.08,-0.61,0.85,0.00,-0.00,0.00,,,,,
2024-04-14T19:51:03+00:00,50,-0.11,-0.57,1.08,-0.01,-0.04,0.00,,,,,
2024-04-14T19:51:04+00:00,51,-0.11,-0.56,1.09,0.00,0.03,-0.01,,,,,
2024-04-14T19:51:05+00:00,52,-1.38,-0.16,4.35,0.00,3.96,-0.52,,,,,
2024-04-14T19:51:06+00:00,53,-5.60,-0.06,9.20,-0.19,-2.43,-0.27,,,,,
2024-04-14T19:51:07+00:00,54,-0.04,-0.62,0.04,0.09,-0.01,0.01,,,,,
2024-04-14T19:51:08+00:00,55,-0.03,-0.62,0.03,0.00,-0.00,-0.00,,,,,
2024-04-14T19:51:10+00:00,56,-0.03,-0.58,0.03,-0.01,-0.00,-0.00,,,,,
2024-04-14T19:51:13+00:00,57,-0.03,-0.58,0.02,0.02,0.01,0.00,,,,,
2024-04-14T19:51:14+00:00,58,-0.03,-0.59,0.03,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:51:15+00:00,59,-0.03,-0.59,0.01,0.00,0.00,0.00,,,,,
2024-04-14T19:51:16+00:00,60,-0.03,-0.58,0.02,0.00,0.00,0.00,,,,,
2024-04-14T19:51:17+00:00,61,-0.04,-0.60,0.03,0.00,0.00,0.00,,,,,
2024-04-14T19:51:18+00:00,62,-0.04,-0.59,0.02,0.01,0.00,0.00,,,,,
2024-04-14T19:51:19+00:00,63,-0.04,-0.57,0.00,0.00,0.00,-0.00,,,,,
2024-04-14T19:51:20+00:00,64,0.49,-0.59,0.07,-0.01,1.40,-0.05,,,,,
2024-04-14T19:51:21+00:00,65,-3.62,-0.13,7.67,0.10,1.09,0.06,,,,,
2024-04-14T19:51:22+00:00,66,-10.28,0.40,9.76,-0.00,-0.02,-0.00,,,,,
2024-04-14T19:51:25+00:00,67,-10.18,0.52,9.77,-0.01,-0.30,0.08,,,,,
2024-04-14T19:51:26+00:00,68,-10.01,0.43,9.76,-0.01,-0.32,0.08,,,,,
2024-04-14T19:51:27+00:00,69,-0.00,-0.00,0.13,-0.00,0.00,-0.00,,,,,
2024-04-14T19:51:30+00:00,70,-0.26,0.04,2.09,-0.06,1.01,-0.04,,,,,
2024-04-14T19:51:31+00:00,71,-10.21,0.42,9.79,0.00,0.09,-0.00,,,,,
2024-04-14T19:51:32+00:00,72,-9.99,0.40,9.73,-0.00,-0.06,0.00,,,,,
2024-04-14T19:51:33+00:00,73,0.13,0.00,0.14,0.01,-0.33,0.00,,,,,
2024-04-14T19:51:34+00:00,74,-0.00,0.00,0.21,-0.01,-0.00,-0.00,,,,,
2024-04-14T19:51:35+00:00,75,-0.00,0.00,0.19,0.00,0.02,-0.00,,,,,
2024-04-14T19:51:36+00:00,76,-0.01,0.03,0.79,0.02,0.55,-0.02,,,,,
2024-04-14T19:51:39+00:00,77,-9.99,0.43,9.80,-0.00,0.03,0.07,,,,,
2024-04-14T19:51:41+00:00,78,-0.00,-0.00,0.11,0.00,-0.00,0.00,,,,,
2024-04-14T19:51:42+00:00,79,-0.01,-0.00,0.11,0.00,-0.00,0.00,,,,,
2024-04-14T19:51:44+00:00,80,-0.00,-0.01,0.10,-0.00,-0.00,0.00,,,,,
2024-04-14T19:51:45+00:00,81,0.01,-0.00,0.11,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:51:47+00:00,82,-9.90,0.39,9.76,-0.00,-0.01,-0.00,,,,,
2024-04-14T19:51:48+00:00,83,-9.93,0.40,9.74,-0.00,-0.01,-0.00,,,,,
2024-04-14T19:51:49+00:00,84,-8.43,0.36,9.72,-0.04,-1.54,0.03,,,,,
2024-04-14T19:51:51+00:00,85,0.04,0.25,1.84,0.04,1.67,0.55,,,,,
2024-04-14T19:51:53+00:00,86,-0.21,0.22,1.89,-0.00,-0.00,0.00,,,,,
2024-04-14T19:51:56+00:00,87,-0.37,0.34,1.29,0.01,-0.09,-0.02,,,,,
2024-04-14T19:51:57+00:00,88,0.00,-0.01,0.08,0.00,-0.00,-0.00,,,,,
2024-04-14T19:51:58+00:00,89,-0.00,0.01,0.09,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:51:59+00:00,90,0.00,-0.00,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:00+00:00,91,0.02,-0.00,0.09,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:01+00:00,92,-0.01,-0.00,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:02+00:00,93,-0.02,0.02,0.10,0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:03+00:00,94,0.00,0.00,0.08,0.00,-0.00,0.00,,,,,
2024-04-14T19:52:04+00:00,95,-0.01,-0.01,0.10,0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:05+00:00,96,-0.00,-0.01,0.07,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:06+00:00,97,-0.01,-0.00,0.07,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:07+00:00,98,0.00,-0.00,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:08+00:00,99,-0.00,0.00,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:09+00:00,100,0.00,0.00,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:10+00:00,101,-0.01,0.01,0.07,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:12+00:00,102,-0.01,-0.00,0.08,-0.00,-0.00,0.00,,,,,
2024-04-14T19:52:13+00:00,103,-0.01,0.00,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:14+00:00,104,0.00,0.01,0.07,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:15+00:00,105,0.00,-0.00,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:16+00:00,106,0.00,0.00,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:17+00:00,107,-0.00,0.00,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:18+00:00,108,0.00,-0.00,0.09,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:19+00:00,109,0.02,-0.00,0.09,-0.00,-0.00,0.00,,,,,
2024-04-14T19:52:20+00:00,110,-0.00,0.00,0.09,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:21+00:00,111,-0.00,-0.01,0.06,-0.00,0.00,-0.00,,,,,
2024-04-14T19:52:22+00:00,112,0.01,-0.01,0.10,0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:23+00:00,113,-0.01,0.01,0.09,0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:24+00:00,114,-0.01,-0.00,0.07,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:26+00:00,115,0.01,0.01,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:27+00:00,116,0.00,-0.00,0.08,0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:28+00:00,117,-0.01,0.00,0.09,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:29+00:00,118,-0.00,-0.00,0.09,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:30+00:00,119,0.00,-0.00,0.09,-0.00,0.00,-0.00,,,,,
2024-04-14T19:52:31+00:00,120,-0.00,0.00,0.09,-0.00,-0.00,0.00,,,,,
2024-04-14T19:52:32+00:00,121,-0.01,-0.01,0.08,-0.00,0.00,0.00,,,,,
2024-04-14T19:52:33+00:00,122,-0.01,0.01,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:34+00:00,123,0.00,-0.01,0.07,-0.00,-0.00,-0.00,,,,,
2024-04-14T19:52:35+00:00,124,-0.01,-0.01,0.08,-0.00,-0.00,-0.00,,,,,
2024-04-15T19:40:57+00:00,125,-1.14,0.16,3.44,0.01,-0.01,-0.02,0,,,,
2024-04-15T19:41:02+00:00,126,-11.01,-1.27,-0.49,-0.07,1.17,-0.92,0,,,,
2024-04-15T19:41:07+00:00,127,-4.60,-0.75,-1.71,-1.18,-0.40,-0.26,0,,,,
2024-04-15T19:41:12+00:00,128,-1.79,-1.02,5.07,-0.01,0.30,0.09,0,,,,
2024-04-15T19:41:16+00:00,129,0.40,1.25,1.18,-0.35,-2.18,0.24,0,,,,
2024-04-15T19:41:19+00:00,130,0.29,1.99,-0.61,0.08,-0.12,-0.01,0,,,,
2024-04-15T19:41:23+00:00,131,-0.43,2.64,-2.22,0.09,0.18,0.09,0,,,,
2024-04-15T19:41:26+00:00,132,-0.41,0.04,-3.29,-1.20,0.78,0.86,0,,,,
2024-04-15T19:41:31+00:00,133,-0.47,1.87,2.84,0.04,-0.18,-0.13,0,,,,
2024-04-15T19:41:36+00:00,134,-0.52,0.81,1.51,0.47,0.48,0.94,0,,,,
2024-04-15T19:41:40+00:00,135,-0.43,-2.20,-0.49,0.08,0.05,-0.04,0,,,,
2024-04-15T19:41:45+00:00,136,-1.12,-4.22,-0.83,0.14,-0.08,0.04,0,,,,
2024-04-15T19:41:50+00:00,137,-1.29,-4.55,-0.91,-0.07,0.02,-0.15,0,,,,
2024-04-15T19:41:53+00:00,138,-0.71,0.70,1.53,-0.54,0.17,-1.05,0,,,,
2024-04-15T19:42:16+00:00,139,-0.43,0.50,-0.82,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:20+00:00,140,-0.03,0.51,-0.83,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:22+00:00,141,-0.02,0.51,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:26+00:00,142,-0.02,0.52,-0.85,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:29+00:00,143,-0.02,0.50,-0.83,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:34+00:00,144,-0.03,0.50,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:37+00:00,145,-0.03,0.51,-0.83,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:41+00:00,146,-0.02,0.51,-0.85,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:45+00:00,147,-0.02,0.50,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:48+00:00,148,-0.03,0.51,-0.83,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:50+00:00,149,-0.02,0.50,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:42:55+00:00,150,-0.01,0.52,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:43:02+00:00,151,-0.03,0.50,-0.86,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:43:03+00:00,152,-0.02,0.51,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:43:04+00:00,153,-0.02,0.50,-0.85,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:43:08+00:00,154,-0.02,0.51,-0.85,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:43:11+00:00,155,-0.02,0.50,-0.86,-0.00,-0.00,-0.01,0,,,,
2024-04-15T19:46:56+00:00,156,-0.44,0.45,-0.75,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:06:43+00:00,157,-0.45,0.12,-0.80,0.01,-0.00,-0.01,0,,,,
2024-04-16T10:06:46+00:00,158,-0.03,0.12,-0.85,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:06:50+00:00,159,-0.04,0.11,-0.83,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:06:53+00:00,160,-0.04,0.10,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:06:57+00:00,161,-0.04,0.10,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:07:00+00:00,162,-0.03,0.11,-0.82,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:07:32+00:00,163,-0.45,0.11,-0.82,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:07:36+00:00,164,-0.03,0.11,-0.84,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:07:42+00:00,165,-0.04,0.10,-0.84,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:07:43+00:00,166,-0.03,0.11,-0.85,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:07:47+00:00,167,-0.02,0.11,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:07:50+00:00,168,-0.03,0.10,-0.85,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:07:54+00:00,169,-0.03,0.11,-0.84,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:07:57+00:00,170,-0.04,0.11,-0.84,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:01+00:00,171,-0.03,0.10,-0.84,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:04+00:00,172,-0.03,0.11,-0.85,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:08+00:00,173,-0.04,0.11,-0.83,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:11+00:00,174,-0.03,0.10,-0.85,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:15+00:00,175,-0.04,0.10,-0.85,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:18+00:00,176,-0.03,0.11,-0.82,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:22+00:00,177,-0.04,0.11,-0.83,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:27+00:00,178,-0.93,4.29,0.98,-0.01,-0.00,-0.01,0,,,,
2024-04-16T10:08:32+00:00,179,-0.60,3.70,-1.24,0.37,1.55,0.36,0,,,,
2024-04-16T10:08:37+00:00,180,-1.41,4.96,-2.15,-0.01,-0.07,-0.03,0,,,,
2024-04-16T10:08:42+00:00,181,-0.06,1.01,-0.80,0.00,-0.00,-0.00,0,,,,
2024-04-16T10:08:46+00:00,182,-0.03,1.01,-0.78,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:49+00:00,183,-0.05,0.74,-0.97,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:53+00:00,184,-0.04,0.73,-0.97,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:08:56+00:00,185,-0.04,0.73,-0.97,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:00+00:00,186,-0.03,0.74,-0.97,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:03+00:00,187,-0.03,0.70,-1.03,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:07+00:00,188,-0.06,0.79,-0.88,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:10+00:00,189,-0.04,0.79,-0.91,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:14+00:00,190,-0.05,0.80,-0.90,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:17+00:00,191,-0.05,0.80,-0.90,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:21+00:00,192,-0.05,0.79,-0.90,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:24+00:00,193,-0.04,0.79,-0.91,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:28+00:00,194,-0.05,0.79,-0.89,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:31+00:00,195,-0.04,0.80,-0.91,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:35+00:00,196,-0.04,0.79,-0.89,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:38+00:00,197,-0.04,0.79,-0.89,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:42+00:00,198,-0.05,0.80,-0.92,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:45+00:00,199,-0.05,0.79,-0.91,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:49+00:00,200,-0.05,0.80,-0.91,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:52+00:00,201,-0.06,0.80,-0.91,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:09:56+00:00,202,-0.05,0.80,-0.91,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:10:00+00:00,203,-0.72,1.47,-2.97,0.09,1.50,-0.13,0,,,,
2024-04-16T10:10:03+00:00,204,-0.25,1.72,-1.95,0.01,-0.03,-0.01,0,,,,
2024-04-16T10:10:07+00:00,205,-0.26,1.71,-1.92,-0.01,0.02,-0.01,0,,,,
2024-04-16T10:10:12+00:00,206,-9.95,0.27,-0.31,-0.01,0.01,0.02,0,,,,
2024-04-16T10:11:00+00:00,207,-0.64,2.02,-1.19,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:11:03+00:00,208,-0.23,2.10,-1.23,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:11:32+00:00,209,-0.64,2.01,-1.19,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:11:35+00:00,210,-0.22,2.09,-1.23,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:11:39+00:00,211,-0.22,2.09,-1.25,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:11:42+00:00,212,-0.23,2.10,-1.24,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:11:46+00:00,213,-0.23,2.09,-1.23,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:11:50+00:00,214,-0.23,2.09,-1.24,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:11:53+00:00,215,-0.23,2.09,-1.24,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:11:57+00:00,216,-0.22,2.10,-1.24,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:00+00:00,217,-0.22,2.09,-1.22,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:04+00:00,218,-0.23,2.09,-1.23,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:07+00:00,219,-0.22,2.09,-1.22,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:11+00:00,220,-0.23,2.08,-1.24,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:14+00:00,221,-0.23,2.09,-1.24,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:18+00:00,222,-0.22,2.09,-1.23,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:21+00:00,223,-0.23,2.10,-1.23,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:25+00:00,224,-0.22,2.10,-1.23,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:28+00:00,225,-0.24,2.09,-1.24,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:32+00:00,226,-0.23,2.08,-1.23,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:12:35+00:00,227,-0.22,2.08,-1.24,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:15:47+00:00,228,-0.45,0.14,-0.77,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:15:50+00:00,229,-0.04,0.15,-0.77,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:16:18+00:00,230,-0.45,0.14,-0.78,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:16:22+00:00,231,-0.03,0.14,-0.78,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:16:25+00:00,232,-0.03,0.13,-0.79,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:16:29+00:00,233,-0.03,0.14,-0.79,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:16:32+00:00,234,-0.03,0.14,-0.78,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:16:35+00:00,235,-18.03,0.37,-10.28,-0.01,-0.00,0.01,0,,,,
2024-04-16T10:16:41+00:00,236,-0.02,0.12,-0.78,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:16:44+00:00,237,-0.03,0.13,-0.77,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:16:50+00:00,238,0.55,0.44,-0.11,-0.05,0.46,0.06,0,,,,
2024-04-16T10:16:53+00:00,239,-14.16,0.32,-8.71,-0.01,0.02,0.02,0,,,,
2024-04-16T10:16:56+00:00,240,-18.61,0.50,-10.27,0.12,-2.15,-0.54,1,,,,
2024-04-16T10:17:01+00:00,241,-0.03,0.36,-0.66,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:04+00:00,242,-19.34,0.40,-10.40,-0.01,0.00,0.01,0,,,,
2024-04-16T10:17:07+00:00,243,-19.28,0.40,-10.40,-0.01,0.01,0.01,0,,,,
2024-04-16T10:17:12+00:00,244,-0.04,0.32,-0.64,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:16+00:00,245,-0.02,0.32,-0.66,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:19+00:00,246,-0.01,0.31,-0.66,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:23+00:00,247,-0.02,0.32,-0.64,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:26+00:00,248,-20.14,0.42,-10.40,-0.01,0.00,0.01,0,,,,
2024-04-16T10:17:29+00:00,249,-20.14,0.41,-10.40,-0.01,0.00,0.01,0,,,,
2024-04-16T10:17:35+00:00,250,-0.02,0.19,-0.57,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:39+00:00,251,-0.02,0.19,-0.54,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:42+00:00,252,-0.02,0.19,-0.56,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:46+00:00,253,-0.03,0.20,-0.55,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:49+00:00,254,-0.02,0.19,-0.55,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:53+00:00,255,-0.02,0.18,-0.56,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:17:56+00:00,256,-0.02,0.18,-0.56,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:18:22+00:00,257,-0.45,0.19,-0.55,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:18:26+00:00,258,-0.01,0.19,-0.56,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:18:29+00:00,259,-0.02,0.19,-0.56,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:22:20+00:00,260,-0.45,0.13,-0.77,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:22:24+00:00,261,-0.02,0.11,-0.79,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:22:50+00:00,262,-0.45,0.12,-0.77,0.00,-0.00,-0.01,0,,,,
2024-04-16T10:22:53+00:00,263,-0.02,0.11,-0.80,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:22:57+00:00,264,-0.02,0.11,-0.79,-0.00,-0.00,-0.01,0,,,,
2024-04-16T10:23:00+00:00,265,-0.03,0.10,-0.80,-0.00,-0.00,-0.01,0,,,,
