created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2024-04-22T14:52:33+00:00,32,-11,5,12,3,0,0,0,,,,
2024-04-22T14:52:34+00:00,33,-11,3,7,1,0,0,0,,,,
2024-04-22T14:52:35+00:00,34,-10,4,5,-1,0,0,0,,,,
2024-04-22T14:52:36+00:00,35,-8,6,12,-3,0,1,0,,,,
2024-04-22T14:52:37+00:00,36,-11,3,14,-1,0,0,0,,,,
2024-04-22T14:52:38+00:00,37,-12,0,13,0,0,0,0,,,,
2024-04-22T14:52:39+00:00,38,-10,4,11,2,0,0,0,,,,
2024-04-22T14:52:40+00:00,39,-11,5,9,2,0,0,0,,,,
2024-04-22T14:52:41+00:00,40,-10,5,1,0,0,0,0,,,,
2024-04-22T14:52:42+00:00,41,-10,8,10,-3,0,0,0,,,,
2024-04-22T14:52:43+00:00,42,-6,12,13,-4,1,1,0,,,,
2024-04-22T14:52:44+00:00,43,-9,3,15,-1,0,0,0,,,,
2024-04-22T14:52:45+00:00,44,-10,2,14,0,0,0,0,,,,
2024-04-22T14:52:46+00:00,45,-9,5,11,2,-1,-1,0,,,,
2024-04-22T14:52:48+00:00,46,-8,6,12,2,0,0,0,,,,
2024-04-22T14:52:50+00:00,47,-10,3,2,0,0,0,0,,,,
2024-04-22T14:52:51+00:00,48,-8,7,10,-2,0,0,0,,,,
2024-04-22T14:52:52+00:00,49,-10,6,11,-1,0,0,0,,,,
2024-04-22T14:52:53+00:00,50,-10,3,11,0,0,0,0,,,,
2024-04-22T14:52:56+00:00,51,-10,3,9,0,0,0,0,,,,
2024-04-22T14:52:57+00:00,52,-10,8,7,2,0,0,0,,,,
2024-04-22T14:52:58+00:00,53,-10,9,9,-3,0,0,0,,,,
2024-04-22T14:52:59+00:00,54,-11,9,13,-2,0,0,0,,,,
2024-04-22T14:53:00+00:00,55,-9,4,12,0,0,0,0,,,,
2024-04-22T14:53:01+00:00,56,-10,3,9,0,-1,0,0,,,,
2024-04-22T14:53:02+00:00,57,-10,3,14,1,0,0,0,,,,
2024-04-22T14:53:03+00:00,58,-12,6,6,1,0,0,0,,,,
2024-04-22T14:53:04+00:00,59,-10,5,3,0,0,0,0,,,,
2024-04-22T14:53:05+00:00,60,-9,6,8,-2,0,0,0,,,,
2024-04-22T14:53:06+00:00,61,-9,5,12,-2,0,0,0,,,,
2024-04-22T14:53:07+00:00,62,-9,5,13,0,0,0,0,,,,
2024-04-22T14:53:08+00:00,63,-12,3,9,0,0,0,0,,,,
2024-04-22T14:53:09+00:00,64,-13,6,14,3,-1,-1,0,,,,
2024-04-22T14:53:10+00:00,65,-9,6,2,0,0,1,0,,,,
2024-04-22T14:53:11+00:00,66,-7,8,10,-2,0,1,0,,,,
2024-04-22T14:53:12+00:00,67,-8,5,11,0,0,0,0,,,,
2024-04-22T14:53:13+00:00,68,-6,5,10,0,0,0,0,,,,
2024-04-22T14:53:14+00:00,69,-9,5,6,0,-1,0,0,,,,
2024-04-22T14:53:15+00:00,70,-10,6,10,2,0,0,0,,,,
2024-04-22T14:53:16+00:00,71,-11,4,3,0,0,0,0,,,,
2024-04-22T14:53:17+00:00,72,-10,7,7,-1,1,0,0,,,,
2024-04-22T14:53:18+00:00,73,-11,7,11,0,0,0,0,,,,
2024-04-22T14:53:19+00:00,74,-10,3,9,0,0,0,0,,,,
2024-04-22T14:53:20+00:00,75,-10,4,9,0,0,0,0,,,,
2024-04-22T14:53:21+00:00,76,-10,7,8,2,0,0,0,,,,
2024-04-22T14:53:22+00:00,77,-10,5,2,0,0,0,0,,,,
2024-04-22T14:53:23+00:00,78,-11,6,4,-1,0,0,0,,,,
2024-04-22T14:53:24+00:00,79,-10,8,6,-1,0,0,0,,,,
2024-04-22T14:53:25+00:00,80,-15,6,11,-1,4,2,0,,,,
2024-04-22T14:53:26+00:00,81,-10,4,10,0,0,0,0,,,,
2024-04-22T14:53:27+00:00,82,-9,5,10,1,0,0,0,,,,
2024-04-22T14:53:29+00:00,83,-9,5,11,2,0,0,0,,,,
2024-04-22T14:53:30+00:00,84,-9,6,11,2,0,0,0,,,,
2024-04-22T14:53:31+00:00,85,-10,6,8,1,0,0,0,,,,
2024-04-22T14:53:32+00:00,86,-11,5,3,0,0,0,0,,,,
2024-04-22T14:53:33+00:00,87,-10,8,7,-2,0,0,0,,,,
2024-04-22T14:53:34+00:00,88,-11,7,10,-1,0,0,0,,,,
2024-04-22T14:53:35+00:00,89,-11,6,12,0,0,0,0,,,,
2024-04-22T14:53:36+00:00,90,-11,4,9,1,0,0,0,,,,
2024-04-22T14:53:37+00:00,91,-12,4,11,1,0,0,0,,,,
2024-04-22T14:53:38+00:00,92,-11,8,7,2,0,0,0,,,,
2024-04-22T14:53:39+00:00,93,-11,5,4,0,0,0,0,,,,
2024-04-22T14:53:40+00:00,94,-10,6,9,-2,0,0,0,,,,
2024-04-22T14:53:41+00:00,95,-10,7,10,-2,0,0,0,,,,
2024-04-22T14:53:42+00:00,96,-11,3,11,0,0,0,0,,,,
2024-04-22T14:53:43+00:00,97,-8,3,8,0,-1,0,0,,,,
2024-04-22T14:53:44+00:00,98,-11,4,7,2,0,0,0,,,,
2024-04-22T14:53:45+00:00,99,-10,3,2,0,0,0,0,,,,
2024-04-22T14:53:46+00:00,100,-11,6,7,-1,0,0,0,,,,
2024-04-22T14:53:47+00:00,101,-11,4,10,0,0,0,0,,,,
2024-04-22T14:53:48+00:00,102,-12,3,10,0,0,0,0,,,,
2024-04-22T14:53:49+00:00,103,-10,7,7,3,0,0,0,,,,
2024-04-22T14:53:50+00:00,104,-11,5,12,2,0,0,0,,,,
2024-04-22T14:53:51+00:00,105,-11,4,9,0,0,0,0,,,,
2024-04-22T14:53:52+00:00,106,-11,3,7,0,0,0,0,,,,
2024-04-22T14:53:53+00:00,107,-11,4,8,0,0,0,0,,,,
2024-04-22T14:53:54+00:00,108,-11,3,8,0,0,0,0,,,,
2024-04-22T14:53:55+00:00,109,-12,4,9,0,0,0,0,,,,
2024-04-22T14:53:56+00:00,110,-11,6,3,0,0,0,0,,,,
2024-04-22T14:53:57+00:00,111,-8,8,6,-2,0,0,0,,,,
2024-04-22T14:53:58+00:00,112,-8,7,10,-2,0,0,0,,,,
2024-04-22T14:53:59+00:00,113,-9,4,12,0,0,0,0,,,,
2024-04-22T14:54:00+00:00,114,-11,4,9,1,0,0,0,,,,
2024-04-22T14:54:01+00:00,115,-10,3,10,0,0,0,0,,,,
2024-04-22T14:54:02+00:00,116,-11,8,7,2,0,0,0,,,,
2024-04-22T14:54:03+00:00,117,-9,7,6,-1,0,0,0,,,,
2024-04-22T14:54:05+00:00,118,-8,7,10,-2,0,0,0,,,,
2024-04-22T14:54:06+00:00,119,-8,6,11,-2,0,1,0,,,,
2024-04-22T14:54:07+00:00,120,-10,0,13,0,0,0,0,,,,
2024-04-22T14:54:08+00:00,121,-9,6,14,1,0,0,0,,,,
2024-04-22T14:54:09+00:00,122,-9,2,11,1,0,0,0,,,,
2024-04-22T14:54:10+00:00,123,-12,3,11,2,0,0,0,,,,
2024-04-22T14:54:11+00:00,124,-12,8,9,2,0,0,0,,,,
2024-04-22T14:54:12+00:00,125,-11,9,2,2,0,0,0,,,,
2024-04-22T14:54:13+00:00,126,-10,6,5,-1,0,0,0,,,,
2024-04-22T14:54:14+00:00,127,-10,9,7,-2,1,1,0,,,,
2024-04-22T14:54:15+00:00,128,-8,1,13,0,0,0,0,,,,
2024-04-22T14:54:16+00:00,129,-10,0,10,1,0,0,0,,,,
2024-04-22T14:54:17+00:00,130,-9,2,8,0,0,0,0,,,,
2024-04-22T14:54:18+00:00,131,-11,4,15,2,0,0,0,,,,
2024-04-22T14:54:19+00:00,132,-11,6,9,1,0,0,0,,,,
2024-04-22T14:54:20+00:00,133,-11,5,3,0,0,0,0,,,,
2024-04-22T14:54:21+00:00,134,-10,6,7,-2,0,0,0,,,,
2024-04-22T14:54:22+00:00,135,-10,6,11,-2,0,0,0,,,,
2024-04-22T14:54:23+00:00,136,-10,5,11,0,0,0,0,,,,
2024-04-22T14:54:24+00:00,137,-10,3,9,0,0,0,0,,,,
2024-04-22T14:54:25+00:00,138,0,4,2,0,-1,0,0,,,,
2024-04-22T14:54:26+00:00,139,0,7,1,-1,0,-2,0,,,,
2024-04-22T14:54:27+00:00,140,-6,4,0,0,0,0,0,,,,
2024-04-22T14:54:28+00:00,141,-4,4,0,0,0,1,0,,,,
2024-04-22T14:54:29+00:00,142,0,6,0,1,0,2,0,,,,
2024-04-22T14:54:30+00:00,143,3,5,0,0,0,1,0,,,,
2024-04-22T14:54:31+00:00,144,0,3,0,0,0,0,0,,,,
2024-04-22T14:54:32+00:00,145,0,1,0,0,-1,0,0,,,,
2024-04-22T14:54:33+00:00,146,2,1,2,-1,0,-1,0,,,,
2024-04-22T14:54:34+00:00,147,0,6,3,0,0,-3,0,,,,
2024-04-22T14:54:35+00:00,148,-4,3,1,0,0,0,0,,,,
2024-04-22T14:54:36+00:00,149,-6,2,1,0,0,1,0,,,,
2024-04-22T14:54:37+00:00,150,-1,5,0,1,0,2,0,,,,
2024-04-22T14:54:38+00:00,151,2,5,0,0,0,1,0,,,,
2024-04-22T14:54:39+00:00,152,1,1,0,0,0,0,0,,,,
2024-04-22T14:54:41+00:00,153,0,1,0,0,0,-1,0,,,,
2024-04-22T14:54:42+00:00,154,6,6,2,0,0,-3,0,,,,
2024-04-22T14:54:43+00:00,155,0,4,2,0,0,-3,0,,,,
2024-04-22T14:54:44+00:00,156,-2,2,2,0,0,0,0,,,,
2024-04-22T14:54:45+00:00,157,-1,2,4,0,0,0,0,,,,
2024-04-22T14:54:46+00:00,158,0,0,6,0,0,0,0,,,,
2024-04-22T14:54:47+00:00,159,-2,0,3,0,0,0,0,,,,
2024-04-22T14:54:48+00:00,160,2,1,8,0,0,-1,0,,,,
2024-04-22T14:54:49+00:00,161,-3,-1,5,0,0,0,0,,,,
2024-04-22T14:54:50+00:00,162,-7,9,5,-1,0,2,0,,,,
2024-04-22T14:54:51+00:00,163,-6,6,10,-1,0,1,0,,,,
2024-04-22T14:54:52+00:00,164,-4,4,11,0,0,0,0,,,,
2024-04-22T14:54:53+00:00,165,-6,2,7,0,0,0,0,,,,
2024-04-22T14:54:54+00:00,166,-6,2,7,0,-1,-1,0,,,,
2024-04-22T14:54:55+00:00,167,0,1,5,0,0,0,0,,,,
2024-04-22T14:54:56+00:00,168,0,-1,5,0,0,0,0,,,,
2024-04-22T14:54:57+00:00,169,-8,1,5,0,2,0,0,,,,
2024-04-22T14:54:58+00:00,170,-5,8,7,-1,0,2,0,,,,
2024-04-22T14:54:59+00:00,171,-1,3,14,0,1,1,0,,,,
2024-04-22T14:55:00+00:00,172,-3,-5,7,0,-1,0,0,,,,
2024-04-22T14:55:01+00:00,173,-5,-3,2,0,0,0,0,,,,
2024-04-22T14:55:02+00:00,174,-2,3,5,-1,0,1,0,,,,
2024-04-22T14:55:03+00:00,175,2,1,6,-2,0,1,0,,,,
2024-04-22T14:55:04+00:00,176,4,0,3,0,0,1,0,,,,
2024-04-22T14:55:05+00:00,177,-5,2,10,0,-1,-1,0,,,,
2024-04-22T14:55:06+00:00,178,-2,0,3,2,0,0,0,,,,
2024-04-22T14:55:07+00:00,179,8,2,4,1,0,-3,0,,,,
2024-04-22T14:55:08+00:00,180,6,0,4,2,0,-3,0,,,,
2024-04-22T14:55:09+00:00,181,0,2,2,1,0,-2,0,,,,
2024-04-22T14:55:10+00:00,182,-7,1,0,0,0,0,0,,,,
2024-04-22T14:55:11+00:00,183,-1,2,5,-2,0,0,0,,,,
2024-04-22T14:55:12+00:00,184,-1,5,11,-3,0,1,0,,,,
2024-04-22T14:55:13+00:00,185,2,-2,8,0,0,0,0,,,,
2024-04-22T14:55:14+00:00,186,0,-5,7,0,0,0,0,,,,
2024-04-22T14:55:15+00:00,187,0,-3,2,0,0,0,0,,,,
2024-04-22T14:55:16+00:00,188,3,-2,1,1,0,-1,0,,,,
2024-04-22T14:55:18+00:00,189,3,1,7,2,1,-2,0,,,,
2024-04-22T14:55:19+00:00,190,-3,2,2,1,0,-1,0,,,,
2024-04-22T14:55:20+00:00,191,-6,2,2,0,0,0,0,,,,
2024-04-22T14:55:21+00:00,192,-2,3,2,-1,0,2,0,,,,
2024-04-22T14:55:22+00:00,193,0,4,7,-3,0,0,0,,,,
2024-04-22T14:55:23+00:00,194,1,2,8,-2,0,1,0,,,,
2024-04-22T14:55:24+00:00,195,4,-1,3,0,0,0,0,,,,
2024-04-22T14:55:25+00:00,196,2,-3,4,0,0,0,0,,,,
2024-04-22T14:55:26+00:00,197,2,-2,6,1,1,0,0,,,,
2024-04-22T14:55:27+00:00,198,0,0,3,0,0,0,0,,,,
2024-04-22T14:55:28+00:00,199,4,0,6,2,0,-1,0,,,,
2024-04-22T14:55:29+00:00,200,-5,3,0,1,0,0,0,,,,
2024-04-22T14:55:30+00:00,201,-6,4,2,-1,0,1,0,,,,
2024-04-22T14:55:31+00:00,202,0,5,4,-2,0,2,0,,,,
2024-04-22T14:55:32+00:00,203,3,4,7,-2,0,2,0,,,,
2024-04-22T14:55:33+00:00,204,3,0,6,-1,0,0,0,,,,
2024-04-22T14:55:34+00:00,205,0,0,7,0,0,0,0,,,,
2024-04-22T14:55:35+00:00,206,0,0,6,1,0,-1,0,,,,
2024-04-22T14:55:36+00:00,207,1,0,4,3,0,0,0,,,,
2024-04-22T14:55:37+00:00,208,3,6,4,3,1,-2,0,,,,
2024-04-22T14:55:38+00:00,209,-3,2,0,1,0,-1,0,,,,
2024-04-22T14:55:39+00:00,210,-5,2,1,0,0,0,0,,,,
2024-04-22T14:55:40+00:00,211,-3,1,2,-1,0,0,0,,,,
2024-04-22T14:55:41+00:00,212,-2,2,6,-2,0,0,0,,,,
2024-04-22T14:55:42+00:00,213,2,1,6,-1,-1,0,0,,,,
2024-04-22T14:55:43+00:00,214,0,0,4,0,0,0,0,,,,
2024-04-22T14:55:44+00:00,215,0,0,3,0,0,0,0,,,,
2024-04-22T14:55:45+00:00,216,1,3,1,1,0,-2,0,,,,
2024-04-22T14:55:46+00:00,217,-3,1,1,0,0,0,0,,,,
2024-04-22T14:55:47+00:00,218,0,0,5,-1,0,0,0,,,,
2024-04-22T14:55:48+00:00,219,1,3,6,-1,0,0,0,,,,
2024-04-22T14:55:49+00:00,220,-1,0,4,0,0,0,0,,,,
2024-04-22T14:55:50+00:00,221,-2,0,3,1,0,0,0,,,,
2024-04-22T14:55:51+00:00,222,0,-1,7,1,0,0,0,,,,
2024-04-22T14:55:52+00:00,223,4,1,5,3,1,0,0,,,,
2024-04-22T14:55:54+00:00,224,-1,0,5,1,0,0,0,,,,
2024-04-22T14:55:55+00:00,225,-4,-1,3,1,-1,0,0,,,,
2024-04-22T14:55:56+00:00,226,-4,3,5,-1,0,0,0,,,,
2024-04-22T14:55:57+00:00,227,1,-1,9,-1,0,0,0,,,,
2024-04-22T14:55:58+00:00,228,-1,1,3,0,0,0,0,,,,
2024-04-22T14:55:59+00:00,229,0,2,5,1,0,0,0,,,,
2024-04-22T14:56:00+00:00,230,0,2,4,1,0,0,0,,,,
2024-04-22T14:56:01+00:00,231,-3,1,3,0,0,0,0,,,,
2024-04-22T14:56:02+00:00,232,-4,3,6,-2,0,0,0,,,,
2024-04-22T14:56:03+00:00,233,0,0,7,-1,0,0,0,,,,
2024-04-22T14:56:04+00:00,234,-3,0,5,0,0,0,0,,,,
2024-04-22T14:56:05+00:00,235,-2,2,7,1,0,0,0,,,,
2024-04-22T14:56:06+00:00,236,-1,5,4,2,0,0,0,,,,
2024-04-22T14:56:07+00:00,237,-6,3,3,0,0,1,0,,,,
2024-04-22T14:56:08+00:00,238,-2,3,4,-2,0,0,0,,,,
2024-04-22T14:56:09+00:00,239,-3,3,9,-1,0,0,0,,,,
2024-04-22T14:56:10+00:00,240,0,0,8,0,0,0,0,,,,
2024-04-22T14:56:11+00:00,241,-1,1,5,1,1,0,0,,,,
2024-04-22T14:56:12+00:00,242,-1,3,7,2,0,0,0,,,,
2024-04-22T14:56:13+00:00,243,-3,3,3,0,0,0,0,,,,
2024-04-22T14:56:14+00:00,244,-6,3,3,0,0,0,0,,,,
2024-04-22T14:56:15+00:00,245,-3,4,7,-1,0,0,0,,,,
2024-04-22T14:56:16+00:00,246,-2,3,12,-1,1,0,0,,,,
2024-04-22T14:56:17+00:00,247,-5,5,8,0,0,0,0,,,,
2024-04-22T14:56:18+00:00,248,-6,3,6,0,0,0,0,,,,
2024-04-22T14:56:19+00:00,249,-6,4,7,0,0,0,0,,,,
2024-04-22T14:56:20+00:00,250,-3,9,7,2,2,2,0,,,,
2024-04-22T14:56:21+00:00,251,-3,4,7,0,0,0,0,,,,
2024-04-22T14:56:22+00:00,252,-6,5,6,-2,0,0,0,,,,
2024-04-22T14:56:23+00:00,253,-5,5,8,-1,-1,-1,0,,,,
2024-04-22T14:56:24+00:00,254,-2,5,9,0,0,0,0,,,,
2024-04-22T14:56:25+00:00,255,-4,4,6,0,0,0,0,,,,
2024-04-22T14:56:26+00:00,256,-5,3,5,1,1,1,0,,,,
2024-04-22T14:56:27+00:00,257,-1,3,8,0,0,0,0,,,,
2024-04-22T14:56:28+00:00,258,-3,6,4,0,0,0,0,,,,
2024-04-22T14:56:29+00:00,259,-3,2,5,-1,0,2,0,,,,
2024-04-22T14:56:31+00:00,260,-6,5,8,-2,0,0,0,,,,
2024-04-22T14:56:32+00:00,261,-3,3,10,0,0,0,0,,,,
2024-04-22T14:56:33+00:00,262,-1,0,7,0,0,0,0,,,,
2024-04-22T14:56:34+00:00,263,-3,0,6,1,0,0,0,,,,
2024-04-22T14:56:35+00:00,264,-4,2,6,0,0,0,0,,,,
2024-04-22T14:56:36+00:00,265,-6,4,7,1,0,0,0,,,,
2024-04-22T14:56:37+00:00,266,-6,7,6,0,0,0,0,,,,
2024-04-22T14:56:38+00:00,267,-5,6,6,0,0,0,0,,,,
2024-04-22T14:56:39+00:00,268,-6,4,3,-1,0,0,0,,,,
2024-04-22T14:56:40+00:00,269,-3,5,8,-2,0,0,0,,,,
2024-04-22T14:56:41+00:00,270,-4,6,9,-2,1,1,0,,,,
2024-04-22T14:56:42+00:00,271,0,1,10,-1,0,0,0,,,,
2024-04-22T14:56:43+00:00,272,-2,1,8,1,0,0,0,,,,
2024-04-22T14:56:44+00:00,273,-1,2,7,1,0,0,0,,,,
2024-04-22T14:56:45+00:00,274,0,3,9,2,0,0,0,,,,
2024-04-22T14:56:46+00:00,275,0,-3,12,2,1,0,0,,,,
2024-04-22T14:56:47+00:00,276,-2,1,1,0,0,0,0,,,,
2024-04-22T14:56:48+00:00,277,-7,2,2,0,0,0,0,,,,
2024-04-22T14:56:49+00:00,278,-3,0,5,-1,0,0,0,,,,
2024-04-22T14:56:50+00:00,279,0,2,12,-2,0,0,0,,,,
2024-04-22T14:56:51+00:00,280,0,0,6,-1,0,0,0,,,,
2024-04-22T14:56:52+00:00,281,-4,0,7,0,1,0,0,,,,
2024-04-22T14:56:53+00:00,282,-4,2,15,1,0,0,0,,,,
2024-04-22T14:56:54+00:00,283,0,9,11,4,0,-1,0,,,,
2024-04-22T14:56:55+00:00,284,-7,3,0,0,0,-1,0,,,,
2024-04-22T14:56:56+00:00,285,-5,1,6,-1,0,1,0,,,,
2024-04-22T14:56:57+00:00,286,-3,2,8,-1,0,0,0,,,,
2024-04-22T14:56:58+00:00,287,-4,2,7,0,0,0,0,,,,
2024-04-22T14:56:59+00:00,288,0,4,6,0,0,0,0,,,,
2024-04-22T14:57:00+00:00,289,-4,5,7,2,0,0,0,,,,
2024-04-22T14:57:01+00:00,290,-5,6,2,0,0,0,0,,,,
2024-04-22T14:57:02+00:00,291,-5,4,0,-2,0,0,0,,,,
2024-04-22T14:57:03+00:00,292,-1,9,10,-4,-1,0,0,,,,
2024-04-22T14:57:04+00:00,293,-3,6,11,0,0,0,0,,,,
2024-04-22T14:57:05+00:00,294,-5,4,8,1,1,1,0,,,,
2024-04-22T14:57:07+00:00,295,-2,2,6,0,0,0,0,,,,
2024-04-22T14:57:09+00:00,296,-7,4,2,-1,0,0,0,,,,
2024-04-22T14:57:10+00:00,297,-2,4,4,-1,0,0,0,,,,
2024-04-22T14:57:11+00:00,298,-3,8,9,-3,0,0,0,,,,
2024-04-22T14:57:12+00:00,299,-1,4,11,-1,0,1,0,,,,
2024-04-22T14:57:13+00:00,300,-1,3,8,1,0,0,0,,,,
2024-04-22T14:57:14+00:00,301,-4,3,5,1,1,1,0,,,,
2024-04-22T14:57:15+00:00,302,-4,3,13,2,1,0,0,,,,
2024-04-22T14:57:16+00:00,303,0,7,9,4,0,0,0,,,,
2024-04-22T14:57:17+00:00,304,-6,3,0,0,0,0,0,,,,
2024-04-22T14:57:18+00:00,305,0,4,6,-1,-1,0,0,,,,
2024-04-22T14:57:19+00:00,306,0,3,8,-1,0,0,0,,,,
2024-04-22T14:57:20+00:00,307,0,2,10,0,0,0,0,,,,
2024-04-22T14:57:21+00:00,308,-5,1,5,0,0,0,0,,,,
2024-04-22T14:57:22+00:00,309,0,3,6,2,0,0,0,,,,
2024-04-22T14:57:23+00:00,310,0,4,2,0,-1,-1,0,,,,
2024-04-22T14:57:24+00:00,311,-3,3,4,-1,0,0,0,,,,
2024-04-22T14:57:25+00:00,312,-5,1,6,-1,0,-1,0,,,,
2024-04-22T14:57:26+00:00,313,-3,0,7,1,0,0,0,,,,
2024-04-22T14:57:27+00:00,314,-4,3,6,1,1,1,0,,,,
2024-04-22T14:57:28+00:00,315,3,5,5,3,0,-1,0,,,,
2024-04-22T14:57:29+00:00,316,-4,3,-1,0,-1,-2,0,,,,
2024-04-22T14:57:30+00:00,317,-3,5,4,-1,0,0,0,,,,
2024-04-22T14:57:31+00:00,318,1,3,8,-1,0,1,0,,,,
2024-04-22T14:57:32+00:00,319,3,2,8,0,0,0,0,,,,
2024-04-22T14:57:33+00:00,320,-4,2,5,1,0,0,0,,,,
2024-04-22T14:57:34+00:00,321,0,3,6,0,0,0,0,,,,
2024-04-22T14:57:35+00:00,322,-1,8,2,2,0,-1,0,,,,
2024-04-22T14:57:36+00:00,323,-4,3,2,0,0,0,0,,,,
2024-04-22T14:57:37+00:00,324,-2,4,5,-2,0,1,0,,,,
2024-04-22T14:57:38+00:00,325,0,4,12,-2,1,0,0,,,,
2024-04-22T14:57:39+00:00,326,-3,2,12,1,0,0,0,,,,
2024-04-22T14:57:40+00:00,327,-1,2,6,1,1,0,0,,,,
2024-04-22T14:57:41+00:00,328,-2,3,9,2,0,0,0,,,,
2024-04-22T14:57:43+00:00,329,-4,5,0,2,0,0,0,,,,
2024-04-22T14:57:44+00:00,330,-8,3,3,0,0,0,0,,,,
2024-04-22T14:57:45+00:00,331,-4,1,4,0,0,0,0,,,,
2024-04-22T14:57:46+00:00,332,0,3,13,-2,0,1,0,,,,
2024-04-22T14:57:47+00:00,333,0,4,13,0,0,0,0,,,,
2024-04-22T14:57:48+00:00,334,0,1,7,0,0,0,0,,,,
2024-04-22T14:57:49+00:00,335,-3,4,5,1,1,0,0,,,,
2024-04-22T14:57:50+00:00,336,0,4,10,0,0,-1,0,,,,
2024-04-22T14:57:51+00:00,337,-3,7,16,3,0,0,0,,,,
2024-04-22T14:57:52+00:00,338,-4,9,10,3,0,-1,0,,,,
2024-04-22T14:57:53+00:00,339,-8,4,2,1,0,0,0,,,,
2024-04-22T14:57:54+00:00,340,-8,4,1,0,1,0,0,,,,
2024-04-22T14:57:55+00:00,341,-7,5,7,-2,-1,0,0,,,,
2024-04-22T14:57:56+00:00,342,-9,6,6,-1,0,0,0,,,,
2024-04-22T14:57:57+00:00,343,-3,3,9,0,0,1,0,,,,
2024-04-22T14:57:58+00:00,344,-2,4,8,1,0,0,0,,,,
2024-04-22T14:57:59+00:00,345,-6,3,5,1,0,0,0,,,,
2024-04-22T14:58:00+00:00,346,-5,0,4,0,-1,0,0,,,,
2024-04-22T14:58:01+00:00,347,-9,0,11,0,0,0,0,,,,
2024-04-22T14:58:02+00:00,348,-5,1,7,0,0,0,0,,,,
2024-04-22T14:58:03+00:00,349,-5,1,4,0,0,0,0,,,,
2024-04-22T14:58:04+00:00,350,-5,1,9,0,0,0,0,,,,
2024-04-22T14:58:05+00:00,351,0,8,8,-2,0,1,0,,,,
2024-04-22T14:58:06+00:00,352,-4,4,5,0,0,0,0,,,,
2024-04-22T14:58:07+00:00,353,-2,4,6,0,0,0,0,,,,
2024-04-22T14:58:08+00:00,354,0,7,7,1,-1,0,0,,,,
2024-04-22T14:58:09+00:00,355,-3,4,3,0,0,0,0,,,,
2024-04-22T14:58:10+00:00,356,-6,5,5,0,0,0,0,,,,
2024-04-22T14:58:11+00:00,357,-3,3,11,-2,0,0,0,,,,
2024-04-22T14:58:12+00:00,358,-2,2,10,-1,0,0,0,,,,
2024-04-22T14:58:13+00:00,359,-4,2,11,0,0,0,0,,,,
2024-04-22T14:58:14+00:00,360,-1,0,6,1,0,0,0,,,,
2024-04-22T14:58:15+00:00,361,-1,2,7,0,1,0,0,,,,
2024-04-22T14:58:16+00:00,362,0,3,9,3,1,0,0,,,,
2024-04-22T14:58:17+00:00,363,-4,2,3,1,0,0,0,,,,
2024-04-22T14:58:18+00:00,364,-5,3,4,0,0,0,0,,,,
